Id,MSSubClass,LotArea,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,TotalBsmtSF,SalePrice,Age,Remodeled,TotalRooms,ZoningLotInteraction,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
133,20,6853.0,5,2001,2002,0.0,1375.1654428880142,220000.0,23,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,20,10335.0,6,1968,1993,0.0,1480.3051749871868,180000.0,56,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,20,10400.0,6,1970,1970,0.0,1477.5124614304505,174000.0,54,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,20,10355.0,5,1967,1967,0.0,1237.7185595203018,143000.0,57,0,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,90,11070.0,5,1988,1989,0.0,2096.262280566006,171000.0,36,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,60,9066.0,5,1999,2000,0.0,997.5673418670989,230000.0,25,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,60,15426.0,5,1997,1997,0.0,873.2224351442121,231500.0,27,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,20,10500.0,5,1971,1971,0.0,991.9210799988192,115000.0,53,0,8,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,20,,5,2005,2005,0.0,1610.998660071886,260000.0,19,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,50,8520.0,4,1952,1952,0.0,941.2898789043112,166000.0,72,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,20,10335.0,5,1999,1999,0.0,1604.5657071204466,204000.0,25,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,90,9100.0,5,1963,1963,0.0,1873.4099393325641,125000.0,61,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,160,2522.0,5,2004,2006,0.0,856.9520609886581,130000.0,20,1,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,30,6120.0,7,1931,1993,0.0,790.214454016721,105000.0,93,1,15,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,60,9505.0,5,2001,2001,0.0,797.4603562441173,222500.0,23,0,13,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,20,7500.0,5,2004,2005,0.0,1167.5559947777992,141000.0,20,1,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,50,6240.0,4,1936,1950,0.0,943.9515430059993,115000.0,88,1,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,20,10356.0,6,1975,1975,0.0,1048.3253111264721,122000.0,49,0,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,20,13891.0,5,2007,2008,0.0,1503.9443978920663,372402.0,17,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,60,14803.0,5,1971,1971,0.0,873.5042037755873,190000.0,53,0,9,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,20,13500.0,7,1960,1975,1080.0,1775.9121069605892,235000.0,64,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,30,11340.0,5,1923,1950,0.0,1223.2074939794088,125000.0,101,1,13,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,50,9600.0,5,1924,1950,0.0,525.1751259266182,79000.0,100,1,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,20,7200.0,7,1950,1950,0.0,0.0,109500.0,74,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,60,12003.0,5,2009,2010,0.0,782.8173792149996,269500.0,15,1,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,60,12552.0,5,2004,2005,0.0,825.0625734546753,254900.0,20,1,12,FV_Corner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,60,19378.0,5,2005,2006,0.0,1267.250426845521,320000.0,19,1,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,20,11120.0,6,1984,1984,0.0,1167.1605137528368,162500.0,40,0,10,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,60,13688.0,5,2003,2004,0.0,1808.714634816954,412500.0,21,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,20,,5,2005,2005,0.0,1745.9812135997877,220000.0,19,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,45,5500.0,6,1956,1956,0.0,999.0386244391988,103200.0,68,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,40,5400.0,7,1926,2004,0.0,1175.6981959058762,152000.0,98,1,15,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,190,10106.0,7,1940,1999,181.0,702.8355045905804,127500.0,84,1,14,RL_Inside,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,20,10708.0,5,1955,1993,768.0,1432.5359696154915,190000.0,69,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,60,10562.0,5,2007,2007,0.0,1583.0762501657364,325624.0,17,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,60,8244.0,5,2004,2004,0.0,877.9371469385661,183500.0,20,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,20,16669.0,6,1981,1981,0.0,1504.7720189376823,228000.0,43,0,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170,50,12358.0,6,1941,1950,0.0,735.1136704542146,128500.0,83,1,15,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,20,31770.0,5,1960,1960,0.0,1262.1570320668693,215000.0,64,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,160,5306.0,7,1987,1987,215.0,1123.4531050772507,239000.0,37,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,20,10197.0,5,1961,1961,374.0,1486.9696571476532,163000.0,63,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,20,12416.0,5,1986,1986,208.0,1212.1434480967787,184000.0,38,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,20,,7,1950,2001,0.0,1389.2678556681815,243000.0,74,1,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,60,10029.0,5,1988,1989,0.0,1129.5773177737253,211000.0,36,1,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,50,13650.0,5,1958,1958,441.0,971.1341997598315,172500.0,66,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178,20,,5,2008,2009,0.0,2177.3002520389196,501837.0,16,1,13,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,30,8520.0,6,1923,2006,0.0,824.2498550784092,100000.0,101,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,160,2117.0,5,2000,2000,0.0,835.224419868462,177000.0,24,0,9,FV_Inside,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181,70,7588.0,6,1920,1950,0.0,766.4031191840382,200100.0,104,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,20,9060.0,6,1957,2006,0.0,0.0,120000.0,67,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,50,11426.0,5,2003,2003,0.0,1339.1109000532447,200000.0,21,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,50,7438.0,8,1908,1991,0.0,560.3479889906375,127000.0,116,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,75,22950.0,9,1892,1993,0.0,1121.552444966481,475000.0,132,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,80,9947.0,5,1990,1991,0.0,1020.5283801794241,173000.0,34,1,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,50,10410.0,7,1916,1987,0.0,690.6887347629114,135000.0,108,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,90,7018.0,5,1979,1979,0.0,985.1127769605629,153337.0,45,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189,120,4923.0,5,2001,2002,0.0,1249.5331057019916,286000.0,23,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,70,10570.0,8,1932,1994,0.0,980.6094152447753,315000.0,92,1,16,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,60,7472.0,9,1972,2004,0.0,758.1491659250074,184000.0,52,1,13,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192,20,9017.0,5,1999,1999,0.0,1419.7994680097313,192000.0,25,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
193,160,2522.0,5,2004,2004,0.0,936.4758770744202,130000.0,20,0,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,20,,7,1972,1972,0.0,984.7076688633585,127000.0,52,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,160,2280.0,6,1976,1976,0.0,1118.9517653419637,148500.0,48,0,15,RL_FR2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196,20,,5,2007,2007,0.0,1803.4595175045808,311872.0,17,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,75,25419.0,4,1918,1990,184.0,1219.9696832034087,235000.0,106,1,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,75,5520.0,6,1912,1950,0.0,743.3378533254678,104000.0,112,1,10,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,20,9591.0,5,2004,2005,0.0,1786.7570987297106,274900.0,20,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,20,8546.0,5,2003,2004,0.0,857.6178767862118,140000.0,21,1,12,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,20,10125.0,6,1977,1977,279.0,1236.006104532663,171500.0,47,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,50,7000.0,6,1924,1950,0.0,643.927430489723,112000.0,100,1,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
203,120,,5,2004,2004,0.0,960.4738183893163,149000.0,20,0,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,50,3500.0,7,1947,1950,0.0,807.9928777708599,110000.0,77,1,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,20,11851.0,5,1990,1990,0.0,1439.8309156252299,180500.0,34,0,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,20,13673.0,5,1962,1962,0.0,1312.668607350161,143900.0,62,0,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,20,12493.0,5,1960,1960,306.0,1323.9246150942631,141000.0,64,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,60,14364.0,5,1988,1989,0.0,1160.233983371784,277000.0,36,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209,20,8250.0,7,1964,1964,0.0,1137.6660289686781,145000.0,60,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210,30,5604.0,6,1925,1950,0.0,711.3055086912462,98000.0,99,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211,20,,5,2009,2009,0.0,1036.1420405921401,186000.0,15,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212,60,8640.0,5,2009,2009,0.0,824.5623317391432,252678.0,15,0,10,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,20,13568.0,5,1995,1995,0.0,946.0817878528117,156000.0,29,0,11,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
214,60,10900.0,7,1977,1977,0.0,613.477123595547,161750.0,47,0,14,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,20,10011.0,6,1957,1996,0.0,1066.148490918435,134450.0,67,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,20,8450.0,5,2004,2004,0.0,1376.5913635219247,210000.0,20,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217,70,9906.0,4,1925,1950,0.0,759.4634128698976,107000.0,99,1,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,50,15660.0,9,1939,2006,0.0,760.1130630904001,311500.0,85,1,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219,120,3010.0,5,2005,2006,0.0,962.6176000627063,167240.0,19,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220,20,8990.0,5,2006,2006,0.0,1516.837525645806,204900.0,18,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,60,8068.0,5,2002,2002,0.0,1008.5659995344547,200000.0,22,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222,60,11475.0,6,1975,1975,0.0,651.5358434558595,179900.0,49,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,20,10500.0,6,1971,1971,180.0,872.207989934144,97000.0,53,0,12,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,20,13472.0,5,2003,2003,0.0,2134.796710496261,386250.0,21,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225,160,1680.0,5,1971,1971,0.0,650.7799170782706,112000.0,53,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,60,9950.0,5,1995,1995,0.0,1519.7408097626612,290000.0,29,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,160,1869.0,6,1970,1970,0.0,395.78925565860317,106000.0,54,0,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,20,8521.0,5,1967,1967,0.0,864.9187216647646,125000.0,57,0,14,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
229,120,3182.0,5,2005,2006,0.0,1280.1158468250337,192500.0,19,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,20,8760.0,6,1959,1959,0.0,1142.2687699115872,148000.0,65,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,60,15138.0,5,1995,1996,0.0,1611.1129735370776,403000.0,29,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
232,160,1680.0,5,1972,1972,0.0,509.2185228151089,94500.0,52,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,20,10650.0,6,1976,1976,712.0,969.8797253330142,128200.0,48,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,60,7851.0,5,2002,2002,0.0,862.6226134088095,216500.0,22,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
235,160,1680.0,3,1971,1971,0.0,419.14260284666335,89500.0,53,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,20,8773.0,5,2004,2004,0.0,1256.383489917839,185500.0,20,0,9,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
237,60,9453.0,7,1993,2003,0.0,1070.3274668636725,194500.0,31,1,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,20,12030.0,5,2007,2007,0.0,1722.9389235912126,318000.0,17,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239,50,,4,1945,1950,0.0,827.6252443467946,113000.0,79,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,20,9000.0,5,2008,2008,0.0,1611.9248453684484,262500.0,16,0,9,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,30,3880.0,9,1945,1997,0.0,604.8451714574162,110500.0,79,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,50,5000.0,4,1900,1950,0.0,511.8173020341096,79000.0,124,1,12,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,160,10762.0,6,1980,1980,0.0,661.3573657701514,120000.0,44,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244,60,8880.0,5,1994,2002,0.0,1015.3395206434217,205000.0,30,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
245,20,10400.0,5,1988,1988,0.0,2002.76754263254,241500.0,36,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,190,9142.0,8,1910,1950,0.0,913.0505404530703,137000.0,114,1,16,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,20,11310.0,5,1954,1954,0.0,1202.8191762972842,140000.0,70,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
248,60,11317.0,5,2003,2003,0.0,824.0565883412166,180000.0,21,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,50,159000.0,7,1958,2006,0.0,1651.9466157874308,277000.0,66,1,11,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,30,5350.0,2,1940,1966,0.0,677.4863862451763,76500.0,84,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,120,,5,2006,2007,0.0,1644.567078391533,235000.0,18,1,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,60,8366.0,5,2004,2004,0.0,834.3138788873295,173000.0,20,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253,80,9350.0,7,1964,1991,580.0,1401.0526120071138,158000.0,60,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
254,20,8400.0,6,1957,1957,0.0,1532.7074493687949,145000.0,67,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,60,8738.0,5,1999,1999,0.0,1127.2858764146954,230000.0,25,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256,60,,5,2003,2003,0.0,812.6260559562668,207500.0,21,0,8,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257,20,8814.0,5,2006,2006,0.0,1267.4975712140886,220000.0,18,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,60,12435.0,5,2001,2001,0.0,897.6576250043753,231500.0,23,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259,20,12702.0,5,1956,1956,0.0,0.0,97000.0,68,0,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260,80,19296.0,5,1962,1962,690.0,1312.7439131792135,176000.0,62,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,60,9588.0,5,2007,2007,0.0,1773.6426233419497,276000.0,17,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,80,8471.0,7,1977,1995,0.0,506.95028339841235,151000.0,47,1,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,50,5500.0,7,1929,2001,692.0,986.5337201117236,130000.0,95,1,14,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,30,5232.0,5,1925,2004,0.0,694.7705730560193,73000.0,99,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,20,12090.0,6,1981,1981,228.0,1372.708761307605,175500.0,43,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,60,11207.0,5,1997,1997,0.0,647.6301034273941,185000.0,27,0,13,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,75,8400.0,8,1939,1997,0.0,714.339530025013,179500.0,85,1,16,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,30,6900.0,6,1940,1955,125.0,980.8438996934054,120500.0,84,1,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
269,20,7917.0,7,1976,1976,0.0,1000.7584048985356,148000.0,48,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
